Solar8000/ART_DBP,Solar8000/ART_SBP,Solar8000/BT,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/RR
,,,,,
-3.0,-3.0,,75.0,99.0,8.0
-3.0,-3.0,,75.0,99.0,8.0
-3.0,-3.0,,75.0,99.0,7.0
-3.0,-3.0,,74.0,99.0,6.0
-3.0,-3.0,,73.0,99.0,6.0
-3.0,-3.0,,72.0,99.0,8.0
-3.0,-3.0,,72.0,99.0,8.0
-3.0,-3.0,,72.0,99.0,14.0
-4.0,-2.0,,73.0,99.0,14.0
-4.0,-2.0,,74.0,99.0,15.0
-3.0,-3.0,,73.0,99.0,14.0
-3.0,-3.0,,72.0,99.0,14.0
-2.0,-2.0,,72.0,99.0,13.0
-4.0,-2.0,,71.0,99.0,13.0
-4.0,-2.0,,71.0,99.0,13.0
-3.0,-3.0,,71.0,99.0,13.0
-6.0,0.0,,71.0,99.0,12.0
-12.0,4.0,,71.0,99.0,12.0
-12.0,4.0,,71.0,99.0,15.0
-3.0,-3.0,,70.0,99.0,15.0
-3.0,-3.0,,69.0,99.0,16.0
-3.0,-3.0,,68.0,99.0,15.0
-3.0,-3.0,,68.0,99.0,15.0
-3.0,-3.0,,68.0,99.0,15.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,14.0
-4.0,-4.0,,69.0,99.0,14.0
-4.0,-4.0,,69.0,99.0,14.0
-4.0,-4.0,,71.0,99.0,14.0
-4.0,-4.0,,72.0,99.0,15.0
-4.0,-4.0,,73.0,99.0,15.0
-4.0,-4.0,,73.0,99.0,15.0
-4.0,-4.0,,73.0,99.0,15.0
-4.0,-4.0,,72.0,99.0,19.0
-5.0,-5.0,,72.0,99.0,24.0
-5.0,-5.0,,72.0,100.0,29.0
-4.0,-4.0,,72.0,99.0,28.0
-4.0,-4.0,,72.0,99.0,24.0
-3.0,-3.0,,71.0,99.0,20.0
-3.0,-3.0,,70.0,99.0,20.0
-3.0,-3.0,,71.0,99.0,17.0
-3.0,-3.0,,72.0,99.0,17.0
-3.0,-3.0,,73.0,99.0,14.0
-3.0,-3.0,,74.0,99.0,14.0
-3.0,-3.0,,73.0,99.0,14.0
-3.0,-3.0,,72.0,99.0,17.0
-3.0,-3.0,,71.0,99.0,17.0
-3.0,-3.0,,71.0,99.0,16.0
-4.0,-4.0,,72.0,99.0,16.0
-4.0,-4.0,,72.0,99.0,16.0
-3.0,-3.0,,72.0,99.0,16.0
-3.0,-3.0,,72.0,99.0,15.0
-3.0,-3.0,,72.0,99.0,14.0
-3.0,-3.0,,71.0,99.0,14.0
-3.0,-3.0,,71.0,99.0,13.0
-3.0,-3.0,,70.0,99.0,14.0
-3.0,-3.0,,69.0,99.0,18.0
-3.0,-3.0,,69.0,99.0,24.0
-3.0,-3.0,,69.0,99.0,35.0
-3.0,-3.0,,70.0,99.0,33.0
-3.0,-3.0,,70.0,99.0,25.0
-3.0,-3.0,,69.0,99.0,21.0
-3.0,-3.0,,68.0,99.0,19.0
-3.0,-3.0,,67.0,99.0,19.0
-3.0,-3.0,,66.0,99.0,16.0
-3.0,-3.0,,66.0,99.0,16.0
-3.0,-3.0,,67.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,69.0,99.0,15.0
-3.0,-3.0,,69.0,99.0,15.0
-3.0,-3.0,,69.0,99.0,15.0
-3.0,-3.0,,69.0,99.0,15.0
-3.0,-3.0,,70.0,99.0,15.0
-3.0,-3.0,,70.0,99.0,15.0
-3.0,-3.0,,70.0,99.0,15.0
-3.0,-3.0,,70.0,99.0,15.0
-3.0,-3.0,,69.0,99.0,15.0
-3.0,-3.0,,69.0,99.0,15.0
-3.0,-3.0,,69.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,67.0,99.0,14.0
-3.0,-3.0,,67.0,99.0,15.0
-3.0,-3.0,,66.0,99.0,15.0
-3.0,-3.0,,67.0,99.0,15.0
-3.0,-3.0,,67.0,99.0,15.0
-3.0,-3.0,,68.0,99.0,15.0
-3.0,-3.0,,68.0,99.0,16.0
-3.0,-3.0,,69.0,99.0,16.0
-5.0,1.0,,70.0,99.0,15.0
-5.0,1.0,,70.0,99.0,15.0
-3.0,-3.0,,71.0,99.0,16.0
-3.0,-3.0,,71.0,99.0,16.0
-3.0,-3.0,,71.0,99.0,15.0
-3.0,-3.0,,71.0,99.0,15.0
-3.0,-3.0,,69.0,99.0,14.0
-3.0,-3.0,,67.0,99.0,14.0
-3.0,-3.0,,66.0,99.0,14.0
-3.0,-3.0,,66.0,99.0,14.0
-3.0,-3.0,,65.0,99.0,14.0
-3.0,-3.0,,65.0,99.0,13.0
-3.0,-3.0,,64.0,99.0,13.0
-3.0,-3.0,,64.0,99.0,13.0
-3.0,-3.0,,64.0,99.0,13.0
-3.0,-3.0,,64.0,99.0,14.0
-3.0,-3.0,,64.0,99.0,15.0
-3.0,-3.0,,65.0,99.0,15.0
-3.0,-3.0,,67.0,99.0,15.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,70.0,99.0,14.0
-3.0,-3.0,,70.0,99.0,14.0
-3.0,-3.0,,70.0,99.0,14.0
-3.0,-3.0,,70.0,99.0,13.0
-3.0,-3.0,,69.0,99.0,13.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,67.0,99.0,14.0
-3.0,-3.0,,67.0,99.0,14.0
-3.0,-3.0,,66.0,99.0,14.0
-3.0,-3.0,,66.0,99.0,14.0
-3.0,-3.0,,66.0,99.0,14.0
-3.0,-3.0,,66.0,99.0,14.0
-3.0,-3.0,,67.0,99.0,14.0
-2.0,-2.0,,67.0,99.0,14.0
-2.0,-2.0,,66.0,99.0,14.0
-3.0,-3.0,,66.0,99.0,13.0
-3.0,-3.0,,66.0,99.0,13.0
-3.0,-3.0,,67.0,99.0,14.0
-3.0,-3.0,,67.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,14.0
-3.0,-3.0,,68.0,99.0,15.0
-3.0,-3.0,,69.0,99.0,15.0
-3.0,-3.0,,69.0,99.0,15.0
-3.0,-3.0,,70.0,99.0,15.0
-3.0,-3.0,,70.0,99.0,15.0
-3.0,-3.0,,70.0,99.0,16.0
-4.0,-4.0,,70.0,99.0,16.0
-4.0,-4.0,,69.0,99.0,16.0
