Solar8000/ART_DBP,Solar8000/ART_SBP,Solar8000/BT,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/RR
,,,,,
,,,,,
1.0,1.0,,66.0,100.0,
1.0,1.0,,66.0,100.0,
1.0,1.0,,67.0,100.0,
1.0,1.0,,67.0,100.0,
1.0,1.0,,65.0,100.0,
1.0,1.0,,66.0,100.0,
1.0,1.0,,66.0,100.0,
1.0,1.0,,66.0,100.0,
1.0,1.0,,69.0,100.0,
-1.0,-1.0,,70.0,100.0,
-1.0,-1.0,,69.0,100.0,23.0
-1.0,-1.0,,69.0,100.0,21.0
-1.0,-1.0,,70.0,100.0,20.0
-1.0,-1.0,,71.0,100.0,18.0
-1.0,-1.0,,71.0,100.0,17.0
-1.0,-1.0,,71.0,100.0,17.0
-1.0,-1.0,,71.0,100.0,16.0
1.0,1.0,,71.0,100.0,16.0
1.0,1.0,,70.0,100.0,15.0
1.0,1.0,,71.0,100.0,14.0
1.0,1.0,,71.0,100.0,14.0
1.0,1.0,,73.0,100.0,13.0
1.0,1.0,,74.0,100.0,15.0
1.0,1.0,,73.0,100.0,17.0
1.0,1.0,,72.0,100.0,17.0
1.0,1.0,,72.0,100.0,18.0
1.0,1.0,,68.0,100.0,18.0
1.0,1.0,,68.0,100.0,18.0
1.0,1.0,,68.0,100.0,18.0
-1.0,-1.0,,68.0,100.0,17.0
-1.0,-1.0,,68.0,100.0,16.0
1.0,1.0,,69.0,100.0,16.0
1.0,1.0,,68.0,100.0,17.0
1.0,1.0,,68.0,100.0,17.0
1.0,1.0,,67.0,100.0,17.0
1.0,1.0,,67.0,100.0,17.0
1.0,1.0,,67.0,100.0,16.0
1.0,1.0,,68.0,100.0,16.0
1.0,1.0,,71.0,100.0,16.0
1.0,1.0,,74.0,100.0,16.0
1.0,1.0,,76.0,100.0,16.0
1.0,1.0,,76.0,100.0,22.0
1.0,1.0,,75.0,100.0,23.0
1.0,1.0,,74.0,100.0,23.0
1.0,1.0,,72.0,100.0,24.0
1.0,1.0,,70.0,100.0,24.0
1.0,1.0,,68.0,100.0,22.0
1.0,1.0,,67.0,100.0,19.0
1.0,1.0,,67.0,100.0,17.0
1.0,1.0,,66.0,100.0,17.0
1.0,1.0,,66.0,100.0,15.0
1.0,1.0,,67.0,100.0,15.0
1.0,1.0,,67.0,100.0,15.0
1.0,1.0,,67.0,100.0,15.0
1.0,1.0,,66.0,100.0,15.0
1.0,1.0,,66.0,100.0,16.0
1.0,1.0,,68.0,100.0,16.0
-1.0,-1.0,,68.0,100.0,17.0
-1.0,-1.0,,68.0,100.0,17.0
-1.0,-1.0,,67.0,100.0,17.0
-1.0,-1.0,,66.0,100.0,17.0
-1.0,-1.0,,66.0,100.0,16.0
-1.0,-1.0,,66.0,100.0,16.0
-1.0,-1.0,,67.0,100.0,15.0
-1.0,-1.0,,67.0,100.0,15.0
-1.0,-1.0,,66.0,100.0,15.0
-1.0,-1.0,,66.0,100.0,16.0
-1.0,-1.0,,66.0,100.0,16.0
-1.0,-1.0,,66.0,100.0,16.0
-1.0,-1.0,,66.0,100.0,16.0
-1.0,-1.0,,64.0,100.0,16.0
