Solar8000/ART_DBP,Solar8000/ART_SBP,Solar8000/BT,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/RR
,,,,,
-21.0,-21.0,,60.0,95.0,15.0
-21.0,-21.0,,60.0,95.0,15.0
-21.0,-21.0,,60.0,95.0,16.0
-21.0,-21.0,,60.0,95.0,16.0
-21.0,-21.0,,60.0,95.0,16.0
-21.0,-21.0,,60.0,95.0,16.0
-21.0,-21.0,,60.0,95.0,16.0
-21.0,-21.0,,60.0,95.0,17.0
-21.0,-21.0,,60.0,95.0,17.0
-21.0,-21.0,,61.0,95.0,17.0
-21.0,-21.0,,62.0,95.0,18.0
-21.0,-21.0,,62.0,95.0,18.0
-21.0,-21.0,,63.0,95.0,18.0
-21.0,-21.0,,63.0,95.0,16.0
-21.0,-21.0,,62.0,95.0,16.0
-20.0,-20.0,,62.0,95.0,16.0
-20.0,-20.0,,62.0,95.0,16.0
-21.0,-21.0,,62.0,95.0,15.0
-21.0,-21.0,,63.0,95.0,15.0
-21.0,-21.0,,63.0,95.0,15.0
-21.0,-21.0,,62.0,95.0,14.0
-20.0,-20.0,,62.0,95.0,14.0
-20.0,-20.0,,62.0,95.0,14.0
-20.0,-20.0,,62.0,95.0,14.0
-20.0,-20.0,,62.0,95.0,14.0
-19.0,-19.0,,61.0,95.0,15.0
-19.0,-19.0,,61.0,95.0,15.0
-19.0,-19.0,,61.0,95.0,15.0
-19.0,-19.0,,60.0,96.0,15.0
-18.0,-18.0,,60.0,96.0,16.0
-18.0,-18.0,,60.0,96.0,16.0
-18.0,-18.0,,60.0,96.0,16.0
-18.0,-18.0,,60.0,96.0,16.0
-18.0,-18.0,,60.0,96.0,16.0
-18.0,-18.0,,59.0,96.0,16.0
-18.0,-18.0,,59.0,96.0,16.0
-18.0,-18.0,,59.0,96.0,16.0
-18.0,-18.0,,59.0,96.0,16.0
-18.0,-18.0,,59.0,96.0,16.0
-18.0,-18.0,,59.0,96.0,16.0
-18.0,-18.0,,60.0,96.0,16.0
-17.0,-17.0,,61.0,96.0,16.0
-17.0,-17.0,,61.0,96.0,16.0
-17.0,-17.0,,61.0,96.0,16.0
-17.0,-17.0,,61.0,95.0,16.0
-17.0,-17.0,,61.0,95.0,16.0
-17.0,-17.0,,61.0,96.0,16.0
-17.0,-17.0,,61.0,96.0,16.0
-17.0,-17.0,,61.0,95.0,16.0
-17.0,-17.0,,61.0,95.0,15.0
-17.0,-17.0,,61.0,95.0,15.0
-17.0,-17.0,,61.0,95.0,15.0
-17.0,-17.0,,61.0,95.0,15.0
-16.0,-16.0,,61.0,95.0,15.0
-16.0,-16.0,,61.0,95.0,15.0
-16.0,-16.0,,62.0,95.0,15.0
-16.0,-16.0,,62.0,95.0,16.0
-16.0,-16.0,,61.0,95.0,15.0
-16.0,-16.0,,61.0,95.0,16.0
-16.0,-16.0,,61.0,95.0,16.0
-16.0,-16.0,,61.0,95.0,16.0
-15.0,-15.0,,62.0,95.0,16.0
-15.0,-15.0,,61.0,95.0,16.0
-15.0,-15.0,,61.0,95.0,16.0
-15.0,-15.0,,61.0,95.0,16.0
-15.0,-15.0,,61.0,95.0,16.0
-15.0,-15.0,,60.0,95.0,15.0
-15.0,-15.0,,60.0,95.0,15.0
-15.0,-15.0,,60.0,95.0,15.0
-15.0,-15.0,,60.0,95.0,15.0
-15.0,-15.0,,60.0,95.0,16.0
-15.0,-15.0,,60.0,95.0,16.0
-15.0,-15.0,,60.0,95.0,16.0
-15.0,-15.0,,60.0,95.0,16.0
-15.0,-15.0,,60.0,95.0,17.0
-15.0,-15.0,,61.0,95.0,17.0
-15.0,-15.0,,61.0,95.0,16.0
-15.0,-15.0,,61.0,95.0,16.0
-15.0,-15.0,,61.0,95.0,17.0
-15.0,-15.0,,61.0,95.0,17.0
-15.0,-15.0,,61.0,95.0,16.0
-15.0,-15.0,,61.0,95.0,16.0
-16.0,-13.0,,61.0,95.0,16.0
-18.0,-13.0,,61.0,95.0,16.0
-17.0,-13.0,,61.0,95.0,17.0
-17.0,-13.0,,61.0,95.0,16.0
-14.0,-14.0,,60.0,95.0,16.0
-14.0,-14.0,,60.0,95.0,16.0
-18.0,-11.0,,59.0,96.0,16.0
-19.0,-11.0,,59.0,95.0,16.0
-20.0,-9.0,,59.0,95.0,15.0
-20.0,-10.0,,60.0,95.0,16.0
-18.0,-10.0,,61.0,95.0,16.0
-17.0,-11.0,,61.0,95.0,17.0
-17.0,-11.0,,62.0,95.0,17.0
-13.0,-13.0,,63.0,95.0,18.0
-13.0,-13.0,,63.0,95.0,19.0
-19.0,-13.0,,63.0,95.0,19.0
-19.0,-13.0,,62.0,95.0,19.0
-13.0,-13.0,,62.0,95.0,19.0
-13.0,-13.0,,62.0,95.0,18.0
-13.0,-13.0,,62.0,95.0,18.0
-13.0,-13.0,,61.0,95.0,17.0
-13.0,-13.0,,61.0,95.0,17.0
-13.0,-13.0,,61.0,95.0,17.0
-13.0,-13.0,,61.0,95.0,17.0
