Solar8000/ART_DBP,Solar8000/ART_SBP,Solar8000/BT,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/RR
,,,,,
,,,,,
-3.0,-3.0,,87.0,98.0,
-3.0,-3.0,,86.0,99.0,
-3.0,-3.0,,87.0,99.0,
-3.0,-3.0,,87.0,99.0,
-2.0,-2.0,,87.0,99.0,
-2.0,-2.0,,87.0,99.0,
-2.0,-2.0,,86.0,98.0,
-2.0,-2.0,,85.0,98.0,
-2.0,-2.0,,85.0,98.0,
-2.0,-2.0,,87.0,98.0,
-2.0,-2.0,,88.0,98.0,24.0
-2.0,-2.0,,91.0,98.0,24.0
-2.0,-2.0,,93.0,98.0,21.0
-2.0,-2.0,,93.0,98.0,18.0
-2.0,-2.0,,89.0,98.0,18.0
-2.0,-2.0,,87.0,98.0,18.0
-2.0,-2.0,,87.0,98.0,19.0
-2.0,-2.0,,88.0,98.0,17.0
-1.0,-1.0,,89.0,98.0,21.0
-1.0,-1.0,,90.0,98.0,21.0
-1.0,-1.0,,90.0,98.0,21.0
-1.0,-1.0,,89.0,98.0,21.0
-1.0,-1.0,,90.0,98.0,25.0
-1.0,-1.0,,92.0,98.0,26.0
-1.0,-1.0,,92.0,98.0,26.0
-1.0,-1.0,,89.0,98.0,25.0
-1.0,-1.0,,87.0,98.0,23.0
-1.0,-1.0,,87.0,98.0,23.0
1.0,1.0,,87.0,98.0,19.0
1.0,1.0,,88.0,98.0,18.0
0.0,0.0,,88.0,98.0,18.0
0.0,0.0,,88.0,98.0,19.0
3.0,3.0,,88.0,98.0,19.0
3.0,3.0,,88.0,98.0,20.0
5.0,5.0,,88.0,98.0,20.0
5.0,5.0,,87.0,98.0,20.0
3.0,3.0,,87.0,98.0,20.0
3.0,3.0,,85.0,98.0,19.0
1.0,1.0,,84.0,98.0,19.0
1.0,1.0,,84.0,98.0,19.0
1.0,1.0,,84.0,99.0,19.0
1.0,1.0,,83.0,99.0,19.0
1.0,1.0,,83.0,98.0,19.0
1.0,1.0,,83.0,99.0,29.0
1.0,1.0,,83.0,99.0,38.0
1.0,1.0,,96.0,98.0,72.0
1.0,1.0,,96.0,98.0,75.0
1.0,1.0,,96.0,98.0,44.0
1.0,1.0,,98.0,98.0,32.0
1.0,1.0,,86.0,98.0,25.0
1.0,1.0,,86.0,98.0,21.0
1.0,1.0,,86.0,98.0,17.0
1.0,1.0,,86.0,98.0,17.0
1.0,1.0,,86.0,98.0,14.0
2.0,2.0,,87.0,98.0,14.0
2.0,2.0,,85.0,98.0,12.0
2.0,2.0,,83.0,98.0,12.0
2.0,2.0,,82.0,98.0,11.0
2.0,2.0,,84.0,98.0,18.0
2.0,2.0,,85.0,98.0,19.0
2.0,2.0,,86.0,98.0,19.0
2.0,2.0,,85.0,98.0,22.0
2.0,2.0,,85.0,99.0,23.0
1.0,1.0,,88.0,98.0,22.0
1.0,1.0,,91.0,99.0,19.0
1.0,1.0,,92.0,98.0,19.0
1.0,1.0,,89.0,98.0,18.0
1.0,1.0,,86.0,98.0,18.0
1.0,1.0,,85.0,98.0,18.0
1.0,1.0,,85.0,98.0,18.0
1.0,1.0,,85.0,98.0,21.0
