Solar8000/ART_DBP,Solar8000/ART_SBP,Solar8000/BT,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/RR
,,,,,
,,,,,
,,,,,
1.0,1.0,,81.0,99.0,
1.0,1.0,,82.0,99.0,
1.0,1.0,,82.0,99.0,
1.0,1.0,,84.0,99.0,
1.0,1.0,,84.0,99.0,
-1.0,-1.0,,84.0,99.0,
-1.0,-1.0,,83.0,99.0,
-1.0,-1.0,,82.0,99.0,
-1.0,-1.0,,83.0,99.0,
-1.0,-1.0,,83.0,98.0,17.0
-1.0,-1.0,,83.0,98.0,17.0
-1.0,-1.0,,84.0,98.0,21.0
-1.0,-1.0,,84.0,99.0,23.0
-1.0,-1.0,,84.0,99.0,20.0
-1.0,-1.0,,84.0,99.0,20.0
-1.0,-1.0,,84.0,99.0,20.0
-1.0,-1.0,,83.0,99.0,18.0
-1.0,-1.0,,83.0,98.0,18.0
-1.0,-1.0,,82.0,98.0,15.0
-1.0,-1.0,,83.0,98.0,12.0
-1.0,-1.0,,85.0,98.0,12.0
-1.0,-1.0,,85.0,98.0,12.0
-1.0,-1.0,,86.0,98.0,13.0
1.0,1.0,,85.0,98.0,13.0
1.0,1.0,,85.0,98.0,14.0
1.0,1.0,,86.0,98.0,14.0
1.0,1.0,,86.0,99.0,14.0
1.0,1.0,,86.0,99.0,12.0
1.0,1.0,,86.0,99.0,12.0
1.0,1.0,,87.0,99.0,12.0
1.0,1.0,,89.0,99.0,12.0
1.0,1.0,,87.0,99.0,12.0
1.0,1.0,,87.0,99.0,12.0
1.0,1.0,,87.0,99.0,12.0
1.0,1.0,,88.0,99.0,11.0
1.0,1.0,,89.0,99.0,11.0
1.0,1.0,,90.0,99.0,11.0
1.0,1.0,,90.0,99.0,12.0
1.0,1.0,,90.0,99.0,12.0
1.0,1.0,,89.0,99.0,11.0
1.0,1.0,,89.0,100.0,11.0
1.0,1.0,,89.0,100.0,11.0
1.0,1.0,,89.0,100.0,10.0
1.0,1.0,,89.0,100.0,10.0
1.0,1.0,,88.0,100.0,10.0
1.0,1.0,,87.0,100.0,10.0
1.0,1.0,,86.0,100.0,10.0
-1.0,-1.0,,86.0,100.0,10.0
-1.0,-1.0,,87.0,100.0,9.0
-1.0,-1.0,,87.0,100.0,17.0
-1.0,-1.0,,87.0,100.0,27.0
-1.0,-1.0,,87.0,100.0,65.0
-1.0,-1.0,,87.0,100.0,64.0
-1.0,-1.0,,87.0,100.0,41.0
-1.0,-1.0,,87.0,100.0,31.0
-1.0,-1.0,,86.0,100.0,27.0
-1.0,-1.0,,86.0,100.0,22.0
-1.0,-1.0,,85.0,100.0,16.0
-1.0,-1.0,,84.0,100.0,15.0
-1.0,-1.0,,83.0,100.0,13.0
-1.0,-1.0,,82.0,100.0,12.0
1.0,1.0,,81.0,100.0,10.0
1.0,1.0,,80.0,100.0,0.0
1.0,1.0,,80.0,100.0,0.0
1.0,1.0,,79.0,100.0,0.0
1.0,1.0,,78.0,100.0,0.0
1.0,1.0,,77.0,100.0,0.0
1.0,1.0,,76.0,100.0,10.0
1.0,1.0,,76.0,100.0,13.0
1.0,1.0,,75.0,100.0,15.0
