Solar8000/ART_DBP,Solar8000/ART_SBP,Solar8000/BT,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/RR
,,,,,
,,,93.0,100.0,13.0
,,,93.0,100.0,18.0
,,,93.0,100.0,18.0
,,,92.0,100.0,16.0
,,,91.0,100.0,14.0
,,,90.0,100.0,14.0
,,,89.0,100.0,15.0
,,,89.0,100.0,15.0
,,,89.0,100.0,15.0
,,,88.0,100.0,14.0
,,,87.0,100.0,13.0
,,,85.0,100.0,13.0
,,,84.0,100.0,15.0
,,,,,
,,,84.0,100.0,14.0
,,,84.0,100.0,14.0
,,,86.0,100.0,14.0
,,,86.0,100.0,14.0
,,,86.0,100.0,15.0
,,,87.0,100.0,15.0
,,,87.0,100.0,18.0
,,,86.0,100.0,19.0
,,,85.0,100.0,19.0
,,,85.0,100.0,18.0
,,,86.0,100.0,18.0
,,,86.0,100.0,18.0
,,,86.0,100.0,17.0
,,,86.0,100.0,17.0
,,,85.0,100.0,16.0
,,,85.0,100.0,16.0
,,,85.0,100.0,17.0
,,,85.0,100.0,16.0
,,,85.0,100.0,16.0
,,,85.0,100.0,18.0
,,,85.0,100.0,17.0
,,,85.0,100.0,17.0
,,,85.0,100.0,17.0
,,,85.0,100.0,17.0
,,,85.0,100.0,17.0
,,,86.0,100.0,17.0
,,,86.0,100.0,17.0
,,,86.0,100.0,18.0
,,,86.0,100.0,17.0
,,,86.0,100.0,17.0
,,,87.0,100.0,18.0
,,,87.0,100.0,18.0
,,,86.0,100.0,18.0
,,,86.0,100.0,19.0
,,,87.0,100.0,19.0
,,,87.0,100.0,19.0
,,,88.0,100.0,18.0
,,,87.0,100.0,18.0
,,,86.0,100.0,18.0
,,,86.0,100.0,18.0
,,,86.0,100.0,17.0
,,,87.0,100.0,17.0
,,,87.0,100.0,18.0
,,,87.0,100.0,19.0
,,,87.0,100.0,19.0
,,,88.0,100.0,18.0
,,,88.0,100.0,19.0
,,,88.0,100.0,19.0
,,,88.0,100.0,19.0
,,,88.0,100.0,18.0
,,,88.0,100.0,18.0
,,,88.0,100.0,19.0
,,,88.0,100.0,19.0
,,,87.0,100.0,19.0
,,,87.0,100.0,17.0
,,,87.0,100.0,17.0
,,,86.0,100.0,16.0
,,,85.0,100.0,14.0
,,,84.0,100.0,14.0
,,,83.0,100.0,17.0
,,,83.0,100.0,20.0
,,,85.0,100.0,20.0
,,,87.0,100.0,24.0
,,,87.0,100.0,20.0
,,,85.0,100.0,17.0
,,,83.0,100.0,14.0
,,,82.0,100.0,13.0
,,,82.0,100.0,11.0
,,,83.0,100.0,10.0
,,,85.0,100.0,9.0
,,,87.0,100.0,9.0
,,,88.0,100.0,9.0
,,,90.0,100.0,9.0
,,,92.0,100.0,8.0
,,,,,
,,,96.0,100.0,7.0
,,,98.0,100.0,7.0
,,,100.0,100.0,7.0
,,,102.0,100.0,7.0
,,,104.0,100.0,6.0
,,,107.0,100.0,6.0
,,,110.0,100.0,6.0
,,,111.0,100.0,6.0
,,,113.0,100.0,5.0
,,,113.0,100.0,8.0
,,,114.0,100.0,8.0
,,,116.0,100.0,8.0
,,,118.0,100.0,8.0
,,,120.0,100.0,10.0
,,,121.0,100.0,10.0
,,,122.0,100.0,10.0
,,,122.0,100.0,9.0
,,,122.0,100.0,12.0
,,,121.0,100.0,22.0
,,,,100.0,
,,,,100.0,22.0
,,,,100.0,51.0
,,,121.0,100.0,36.0
,,,119.0,100.0,32.0
,,,117.0,100.0,31.0
,,,116.0,100.0,24.0
,,,115.0,100.0,21.0
,,,114.0,100.0,21.0
,,,112.0,100.0,16.0
,,,111.0,100.0,16.0
,,,110.0,100.0,13.0
,,,110.0,100.0,12.0
,,,109.0,100.0,12.0
,,,108.0,100.0,17.0
,,,108.0,100.0,17.0
,,,107.0,100.0,17.0
,,,106.0,100.0,19.0
,,,106.0,100.0,23.0
,,,105.0,100.0,20.0
,,,105.0,100.0,17.0
,,,104.0,100.0,15.0
,,,103.0,100.0,15.0
,,,102.0,100.0,15.0
,,,102.0,100.0,15.0
,,,101.0,100.0,15.0
,,,100.0,100.0,14.0
,,,99.0,100.0,13.0
,,,99.0,100.0,13.0
,,,99.0,100.0,11.0
,,,98.0,100.0,11.0
,,,98.0,100.0,12.0
,,,98.0,100.0,12.0
,,,97.0,100.0,12.0
,,,97.0,100.0,11.0
,,,97.0,100.0,11.0
,,,96.0,100.0,11.0
,,,96.0,100.0,11.0
,,,95.0,100.0,11.0
,,,95.0,100.0,11.0
,,,95.0,100.0,11.0
,,,94.0,100.0,12.0
,,,94.0,100.0,12.0
,,,94.0,100.0,12.0
,,,94.0,100.0,12.0
,,,93.0,100.0,12.0
,,,93.0,100.0,12.0
,,,93.0,100.0,12.0
,,,93.0,100.0,12.0
,,,92.0,100.0,12.0
,,,92.0,100.0,12.0
,,,91.0,100.0,11.0
,,,91.0,100.0,11.0
,,,90.0,100.0,11.0
,,,90.0,100.0,11.0
,,,90.0,100.0,16.0
,,,91.0,100.0,22.0
,,,91.0,100.0,29.0
,,,91.0,100.0,29.0
,,,92.0,100.0,32.0
,,,92.0,100.0,25.0
,,30.1,91.0,100.0,24.0
,,30.9,90.0,100.0,20.0
,,31.5,89.0,100.0,18.0
,,32.0,88.0,100.0,18.0
,,32.5,87.0,100.0,15.0
,,32.9,89.0,100.0,14.0
,,33.2,93.0,100.0,14.0
,,33.5,95.0,100.0,15.0
,,33.8,96.0,100.0,14.0
,,34.0,97.0,100.0,14.0
,,34.2,99.0,100.0,15.0
,,34.4,101.0,100.0,15.0
,,34.600002,104.0,100.0,15.0
,,34.7,106.0,100.0,14.0
,,34.8,108.0,100.0,45.0
,,35.0,108.0,100.0,82.0
,,35.100002,109.0,100.0,122.0
,,35.2,109.0,100.0,104.0
,,35.3,109.0,100.0,82.0
,,35.4,109.0,100.0,80.0
,,35.4,108.0,100.0,80.0
,,35.5,108.0,100.0,77.0
,,35.600002,108.0,100.0,90.0
,,35.600002,107.0,100.0,66.0
,,35.7,106.0,100.0,57.0
,,35.7,106.0,100.0,62.0
,,35.8,105.0,100.0,47.0
,,35.8,104.0,100.0,34.0
,,35.9,103.0,100.0,31.0
,,35.9,102.0,100.0,23.0
,,,101.0,100.0,21.0
,,35.9,100.0,100.0,18.0
,,35.9,100.0,100.0,54.0
,,36.0,99.0,100.0,54.0
,,36.0,99.0,100.0,48.0
,,36.0,98.0,100.0,36.0
,,36.100002,98.0,100.0,31.0
,,36.100002,97.0,100.0,25.0
,,36.100002,96.0,100.0,24.0
,,36.100002,96.0,100.0,21.0
,,36.2,95.0,100.0,19.0
,,36.2,95.0,100.0,16.0
,,36.2,95.0,100.0,14.0
,,36.2,95.0,100.0,14.0
,,36.2,94.0,100.0,14.0
,,36.2,94.0,100.0,11.0
,,36.2,94.0,100.0,11.0
,,36.2,94.0,100.0,12.0
,,36.3,93.0,100.0,12.0
,,36.3,93.0,100.0,12.0
,,36.3,93.0,100.0,21.0
,,36.3,92.0,100.0,27.0
,,36.3,92.0,100.0,36.0
,,36.3,92.0,100.0,28.0
,,36.3,92.0,100.0,26.0
,,36.3,91.0,100.0,86.0
,,36.3,91.0,100.0,87.0
,,36.4,91.0,100.0,62.0
,,36.4,91.0,100.0,57.0
