Solar8000/ART_DBP,Solar8000/ART_SBP,Solar8000/BT,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/RR
,,,,,
14.0,14.0,,80.0,88.0,14.0
14.0,14.0,,79.0,95.0,13.0
14.0,14.0,,78.0,96.0,11.0
14.0,14.0,,77.0,92.0,11.0
14.0,14.0,,77.0,96.0,10.0
14.0,14.0,,76.0,96.0,9.0
14.0,14.0,,76.0,98.0,8.0
14.0,14.0,,76.0,98.0,0.0
14.0,14.0,,77.0,99.0,0.0
14.0,14.0,,78.0,99.0,0.0
14.0,14.0,,78.0,99.0,0.0
14.0,14.0,,78.0,98.0,0.0
14.0,14.0,,78.0,98.0,0.0
14.0,14.0,,81.0,99.0,31.0
14.0,14.0,,87.0,99.0,35.0
14.0,14.0,,92.0,99.0,36.0
14.0,14.0,,93.0,99.0,48.0
14.0,14.0,,91.0,98.0,38.0
14.0,14.0,,88.0,98.0,28.0
14.0,14.0,,87.0,98.0,27.0
15.0,15.0,,87.0,99.0,22.0
15.0,15.0,,87.0,99.0,20.0
15.0,15.0,,86.0,100.0,17.0
15.0,15.0,,84.0,100.0,16.0
15.0,15.0,,83.0,100.0,16.0
15.0,15.0,,82.0,100.0,13.0
15.0,15.0,,82.0,100.0,12.0
15.0,15.0,,81.0,100.0,11.0
15.0,15.0,,81.0,100.0,10.0
15.0,15.0,,80.0,100.0,10.0
15.0,15.0,,78.0,100.0,10.0
15.0,15.0,,76.0,100.0,9.0
15.0,15.0,,75.0,100.0,8.0
15.0,15.0,,78.0,100.0,7.0
15.0,15.0,,80.0,100.0,7.0
8.0,24.0,,82.0,100.0,7.0
8.0,24.0,,82.0,99.0,7.0
15.0,15.0,,81.0,99.0,7.0
15.0,15.0,,82.0,99.0,7.0
15.0,15.0,,82.0,99.0,7.0
15.0,15.0,,83.0,99.0,10.0
15.0,15.0,,83.0,98.0,10.0
15.0,15.0,,84.0,98.0,15.0
15.0,15.0,,83.0,97.0,15.0
15.0,15.0,,83.0,97.0,17.0
15.0,15.0,,83.0,97.0,17.0
15.0,15.0,,83.0,98.0,17.0
15.0,15.0,,83.0,98.0,20.0
15.0,15.0,,82.0,98.0,20.0
15.0,15.0,,82.0,98.0,20.0
15.0,15.0,,81.0,98.0,20.0
15.0,15.0,,79.0,98.0,20.0
15.0,15.0,,79.0,98.0,17.0
15.0,15.0,,78.0,98.0,16.0
15.0,15.0,,78.0,98.0,16.0
15.0,15.0,,77.0,98.0,13.0
15.0,15.0,,78.0,98.0,12.0
15.0,15.0,,79.0,98.0,11.0
15.0,15.0,,78.0,98.0,11.0
15.0,15.0,,78.0,98.0,10.0
15.0,15.0,,79.0,98.0,11.0
15.0,15.0,,81.0,97.0,11.0
15.0,15.0,,83.0,97.0,12.0
15.0,15.0,,84.0,97.0,12.0
15.0,15.0,,84.0,97.0,17.0
15.0,15.0,,84.0,97.0,17.0
15.0,15.0,,83.0,97.0,17.0
15.0,15.0,,81.0,97.0,17.0
15.0,15.0,,81.0,97.0,15.0
15.0,15.0,,82.0,97.0,17.0
15.0,15.0,,85.0,97.0,20.0
15.0,15.0,,85.0,98.0,23.0
15.0,15.0,,87.0,99.0,23.0
15.0,15.0,,90.0,99.0,29.0
15.0,15.0,,90.0,99.0,23.0
15.0,15.0,,87.0,99.0,19.0
15.0,15.0,,86.0,99.0,16.0
15.0,15.0,,85.0,98.0,14.0
15.0,15.0,,84.0,98.0,13.0
15.0,15.0,,86.0,98.0,12.0
15.0,15.0,,89.0,98.0,11.0
15.0,15.0,,90.0,99.0,11.0
15.0,15.0,,89.0,100.0,11.0
15.0,15.0,,87.0,100.0,10.0
15.0,15.0,,88.0,100.0,10.0
15.0,15.0,,86.0,100.0,9.0
15.0,15.0,,86.0,100.0,9.0
15.0,15.0,,85.0,100.0,9.0
15.0,15.0,,85.0,100.0,13.0
15.0,15.0,,84.0,100.0,13.0
15.0,15.0,,84.0,100.0,12.0
15.0,15.0,,83.0,100.0,12.0
15.0,15.0,,81.0,100.0,12.0
15.0,15.0,,81.0,100.0,12.0
15.0,15.0,,80.0,100.0,12.0
15.0,15.0,,81.0,100.0,12.0
15.0,15.0,,80.0,100.0,13.0
15.0,15.0,,80.0,100.0,13.0
15.0,15.0,,81.0,100.0,13.0
15.0,15.0,,81.0,100.0,13.0
15.0,15.0,,81.0,100.0,14.0
15.0,15.0,,83.0,100.0,17.0
15.0,15.0,,85.0,100.0,17.0
15.0,15.0,,87.0,100.0,18.0
15.0,15.0,,87.0,100.0,19.0
15.0,15.0,,88.0,100.0,19.0
15.0,15.0,,87.0,100.0,18.0
15.0,15.0,,85.0,100.0,20.0
15.0,15.0,,83.0,100.0,25.0
15.0,15.0,,80.0,100.0,25.0
15.0,15.0,,78.0,100.0,25.0
15.0,15.0,,75.0,100.0,25.0
15.0,15.0,,73.0,100.0,21.0
15.0,15.0,,71.0,100.0,27.0
15.0,15.0,,68.0,100.0,37.0
15.0,15.0,,67.0,100.0,38.0
15.0,15.0,,66.0,100.0,32.0
15.0,15.0,,66.0,100.0,29.0
15.0,15.0,,65.0,100.0,25.0
15.0,15.0,,64.0,100.0,23.0
15.0,15.0,,63.0,100.0,20.0
15.0,15.0,,62.0,100.0,19.0
15.0,15.0,,62.0,100.0,19.0
15.0,15.0,,62.0,100.0,19.0
15.0,15.0,,63.0,100.0,18.0
-7.0,28.0,,62.0,100.0,20.0
-11.0,52.0,,62.0,100.0,22.0
-6.0,38.0,,61.0,100.0,20.0
1.0,30.0,,59.0,100.0,20.0
10.0,24.0,,58.0,100.0,21.0
14.0,19.0,,57.0,100.0,21.0
10.0,18.0,,57.0,100.0,19.0
9.0,16.0,,57.0,100.0,20.0
6.0,12.0,,56.0,100.0,23.0
4.0,14.0,,56.0,100.0,27.0
3.0,16.0,,56.0,100.0,25.0
1.0,12.0,,56.0,100.0,25.0
3.0,11.0,,56.0,100.0,26.0
5.0,15.0,,56.0,100.0,25.0
6.0,18.0,,56.0,100.0,25.0
7.0,16.0,,56.0,100.0,28.0
10.0,16.0,,55.0,100.0,28.0
11.0,16.0,,55.0,100.0,27.0
1.0,13.0,,55.0,100.0,25.0
-2.0,16.0,,55.0,100.0,24.0
-3.0,18.0,,55.0,100.0,24.0
